0,0,5,4,5,1,3,1,5,7,6,9,7,6,12,14,10,10,11,16,10,14,17,11,9,9,14,7,10,25,23,15,12,21,23,18,11,22,17,18,23,24,21,24,21,22,21,27,22,27,24,30,29,31,31,24,30,34,29,37,26,32,30,32,31,31,36,39,43,36,39,27,29,34,34,39,36,33,38,34,38,32,37,40,38,50,39,40,46,39,42,41,38,48,45,37,39,38,45,37,57,36,45,39,48,39,46,52,52,57,53,48,36,43,29,48,62,61,53,46,45,44,46,52,51,52,50,42,45,50,61,58,59,59,57,61,62,50,51,60,52,61,46,55,47,55,51,57,58,56,63,62,47,54,64,65,52,50,61,54,52,38,47,52,51,52,50,55,58,58,63,69,59,54,54,47,56,61,60,71,60,60,71,61,59,57,53,66,59,64,61,65,70,66,52,61,59,59,60,63,
1,0,1,3,6,1,7,5,2,6,11,8,6,9,9,8,10,4,11,6,9,15,11,6,12,10,13,15,15,12,15,11,13,6,15,15,9,19,19,12,14,12,27,20,24,26,20,23,21,22,22,27,20,26,24,27,29,27,22,31,38,23,23,27,30,34,23,29,28,29,21,19,26,28,39,29,28,37,34,39,40,36,40,41,34,36,41,38,37,35,44,41,33,40,55,49,52,35,56,43,49,52,45,44,48,52,48,49,53,59,44,50,51,53,48,58,53,48,52,50,42,51,52,52,45,45,43,59,44,53,55,52,58,58,58,47,50,49,57,55,60,54,62,64,58,52,48,60,62,67,64,62,59,55,72,67,56,56,60,62,68,59,54,60,50,65,65,59,63,70,66,64,69,78,68,68,73,65,75,73,67,73,65,66,56,59,60,60,61,61,64,71,64,61,60,72,69,68,57,65,
1,0,1,4,3,3,4,7,3,5,14,8,11,10,10,18,13,11,12,15,8,18,21,21,20,28,21,25,20,17,11,16,18,18,19,19,25,27,20,23,31,26,19,18,24,26,25,26,31,23,25,28,40,29,27,34,37,31,38,27,34,33,31,37,37,39,37,36,35,34,50,43,41,41,40,37,33,36,32,44,38,42,34,37,33,25,47,32,46,46,38,45,41,38,45,51,51,42,52,53,45,46,42,56,46,54,57,56,51,50,54,43,51,59,44,46,36,48,53,47,46,42,53,48,54,60,55,60,54,44,54,51,59,59,64,51,51,54,45,53,56,48,59,50,60,53,64,57,55,50,51,57,56,49,49,49,56,56,58,60,56,59,59,62,51,67,62,63,59,67,67,68,65,63,64,61,58,56,67,59,59,57,66,60,63,67,63,63,65,55,62,72,73,64,72,58,75,63,70,73,
2,2,2,4,5,3,4,10,7,12,10,14,13,8,7,7,11,19,8,8,17,16,16,14,11,18,8,9,17,12,16,20,21,28,19,16,18,19,21,28,23,13,18,32,26,19,21,26,26,26,23,25,32,24,23,22,31,29,24,32,20,28,21,35,27,37,24,23,28,26,27,26,36,31,28,40,41,31,34,31,42,38,41,39,40,39,42,42,39,41,49,32,41,44,43,41,39,43,45,44,38,48,49,39,44,45,43,49,42,39,39,42,47,41,42,35,53,48,40,48,58,48,46,57,50,47,46,50,55,46,59,55,54,62,53,49,61,51,48,60,46,60,48,66,49,63,54,50,59,56,53,56,52,67,60,59,59,66,58,56,68,63,60,59,59,48,61,48,59,58,64,65,59,57,67,71,68,70,56,62,63,62,63,62,59,64,68,61,50,60,69,66,61,57,68,66,71,59,64,71,
1,1,7,6,5,5,8,9,10,7,10,12,11,9,14,12,11,15,10,16,8,18,22,20,15,13,25,11,9,18,14,16,19,15,20,17,21,18,24,24,16,16,17,21,25,27,27,24,27,32,25,27,26,27,31,22,21,20,18,21,21,24,33,24,32,28,35,37,23,30,31,34,29,37,36,29,34,43,33,46,36,35,41,42,39,37,39,44,48,25,51,47,41,44,44,46,35,40,46,55,46,49,46,39,44,43,52,43,48,41,54,47,46,34,47,42,40,48,42,50,48,48,38,53,43,36,42,46,54,53,58,51,62,43,46,50,46,52,57,57,57,62,56,47,64,51,50,51,59,60,59,51,59,57,60,63,68,57,60,59,62,51,57,66,59,58,63,64,72,69,66,59,61,68,72,70,61,66,61,66,62,62,75,55,67,71,72,61,65,63,64,59,73,61,62,71,72,72,74,66,
1,4,0,0,2,1,0,2,1,5,3,6,7,7,6,7,7,6,5,11,9,13,12,10,12,10,18,12,14,8,15,12,12,20,16,24,20,14,19,22,24,15,23,14,28,17,20,14,20,24,21,17,26,23,27,18,30,31,29,27,31,29,24,32,32,23,26,27,25,27,24,33,36,39,31,28,30,36,32,24,37,33,30,40,35,43,28,34,30,42,39,44,31,35,34,35,29,34,42,44,31,34,43,49,36,38,39,42,51,55,43,43,41,38,39,49,42,47,47,55,58,44,45,38,46,43,51,40,31,44,56,39,51,55,55,42,51,57,52,61,57,52,50,57,50,53,65,63,57,60,51,54,65,66,59,59,65,59,65,66,69,70,56,68,69,62,54,56,67,68,59,55,51,59,53,63,57,63,62,60,60,71,72,65,60,66,65,67,58,60,68,67,62,62,64,61,64,70,65,72,
0,1,2,7,7,8,3,4,5,6,7,9,10,10,5,9,8,13,13,12,12,16,13,21,13,12,22,26,21,15,23,26,23,33,17,16,18,18,29,21,22,13,17,22,27,23,24,33,26,22,20,33,30,29,22,32,31,34,41,32,33,29,28,35,37,42,32,32,43,37,33,29,29,37,29,26,37,54,31,45,41,43,35,35,32,33,43,32,49,43,41,37,41,37,31,52,44,42,46,45,52,48,32,47,48,48,48,57,44,55,51,52,52,54,43,53,63,51,45,56,42,43,48,50,43,50,44,41,40,55,58,57,48,55,53,58,49,49,53,58,50,60,70,64,66,61,63,61,57,61,54,65,56,64,58,55,47,58,66,65,64,63,60,66,62,63,67,67,58,70,63,59,52,59,58,59,69,62,66,55,61,63,56,66,66,73,74,61,60,62,73,70,66,75,71,74,74,63,65,63,
4,2,4,5,7,5,3,8,7,7,10,5,14,12,12,8,15,17,13,9,15,19,13,16,20,17,19,17,25,18,23,25,23,30,25,19,26,18,33,26,26,24,24,31,25,28,29,20,24,32,25,27,28,33,42,28,27,28,32,39,27,27,39,24,34,27,36,38,28,34,24,29,29,40,39,36,40,31,31,38,39,44,44,39,40,38,56,40,53,45,47,49,57,36,52,43,48,44,48,40,60,43,52,50,47,43,40,51,37,45,50,48,52,57,45,47,56,59,42,46,55,55,59,60,51,58,62,59,66,64,44,60,57,56,51,58,65,61,60,65,60,62,57,67,60,56,55,55,54,56,69,61,62,56,57,57,67,75,53,67,63,60,62,58,70,54,71,68,62,55,53,60,60,68,56,66,64,66,61,62,65,68,61,68,54,68,62,68,64,67,65,73,72,71,73,76,57,72,69,71,
0,3,4,7,5,4,6,10,11,12,13,15,7,14,14,16,10,13,14,5,9,13,13,19,13,25,18,16,13,18,19,25,23,25,22,23,24,19,30,17,17,21,20,27,26,24,27,41,26,29,31,33,32,24,24,26,25,36,28,33,32,32,33,38,17,19,32,35,35,27,34,39,35,38,34,30,37,31,45,35,38,44,34,39,43,43,37,24,33,38,45,42,37,35,38,52,45,43,39,42,43,49,41,52,47,51,49,48,44,49,43,43,47,43,53,50,56,50,48,46,58,38,51,45,59,56,49,53,51,52,52,61,56,56,54,46,52,56,50,55,50,61,56,48,53,60,64,56,68,61,65,55,64,59,62,58,58,61,65,67,64,59,55,61,65,65,69,81,63,65,63,67,73,59,71,74,69,64,67,66,63,69,67,65,69,69,79,72,73,77,61,69,71,61,63,76,79,78,65,71,
1,3,4,3,2,1,6,3,10,8,9,11,11,13,6,8,9,15,14,17,7,19,13,14,15,17,19,13,15,18,8,17,16,13,12,9,15,11,18,13,7,12,16,10,13,19,14,16,17,22,17,17,25,27,25,31,27,24,15,28,21,20,27,19,29,27,22,33,28,25,27,37,31,37,26,33,26,39,33,35,33,37,35,27,33,46,36,36,37,32,34,30,24,43,35,45,40,37,41,40,39,46,35,47,35,45,47,46,44,38,51,51,40,43,48,47,39,43,37,49,53,52,50,45,47,52,50,56,51,54,42,48,45,55,56,50,46,51,63,49,53,51,50,58,54,58,59,51,55,46,60,53,59,55,57,59,58,54,63,54,53,47,60,50,47,66,61,55,57,61,67,68,53,54,62,62,54,58,54,58,65,64,66,64,61,65,60,58,54,63,69,57,62,56,68,66,55,65,71,65,
3,9,8,9,10,11,11,20,19,21,15,24,31,29,36,42,32,29,41,51,44,53,40,59,49,60,52,68,66,57,61,67,72,74,78,70,77,74,80,72,70,73,67,81,79,80,82,74,88,84,82,79,80,80,86,83,88,83,87,80,82,88,85,80,89,81,87,80,89,90,95,89,94,91,94,85,88,93,91,88,87,90,90,87,83,92,87,85,98,92,95,97,87,87,89,91,89,92,88,89,89,91,92,96,90,91,86,90,91,87,89,88,90,89,90,93,94,91,92,90,89,90,95,94,95,94,91,89,91,85,88,93,91,88,92,97,92,89,96,94,94,92,91,93,95,97,94,90,91,94,97,94,90,97,97,94,94,93,97,97,94,91,92,89,93,93,95,85,93,95,92,94,95,94,91,97,92,99,91,97,87,90,86,89,89,87,91,88,92,88,95,91,91,87,92,89,96,99,95,93,
6,5,6,7,8,7,8,15,18,10,20,16,28,21,29,29,32,31,39,33,39,43,47,53,47,51,59,61,60,58,63,60,66,68,69,65,69,71,76,79,75,72,78,80,83,82,82,78,78,74,80,77,79,84,83,88,87,85,85,85,82,79,87,84,77,84,90,82,83,86,87,87,86,87,86,85,88,92,91,88,90,89,85,88,85,83,81,80,88,88,90,89,84,88,83,85,88,92,90,94,85,86,83,95,91,91,92,87,87,94,91,94,91,86,92,92,88,94,89,93,93,91,88,86,86,91,90,89,88,91,97,95,92,94,98,94,93,91,91,93,89,91,92,94,92,87,89,90,92,93,89,93,91,92,98,95,95,90,91,92,90,91,94,91,85,91,93,94,96,94,88,90,93,94,94,96,88,91,91,89,95,96,94,87,93,92,95,96,95,94,93,94,93,94,94,90,91,98,93,93,
