1500000.004948,1500000.004948,1500000.004948,1500000.004948,1500000.004948,1500000.004948,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,1400000.004980,
1400000.005369,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,1300000.005424,
900000.005353,900000.005353,900000.005353,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,800000.005406,
800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,800000.004677,
900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,900000.005363,
800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,800000.004822,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,700000.004843,
1300000.004827,1300000.004827,1300000.004827,1300000.004827,1300000.004827,1300000.004827,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,1200000.004865,
800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,800000.004794,
900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,900000.004698,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,800000.004786,
1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,1100000.005340,
